#{"t_start": 1700570841.3015141, "env_id": "None"}
r,l,t
85.936614,71,7161.507157
5.23172,32,7161.728158
80.615,71,7162.188156
93.876713,55,7162.544158
-7.536718,44,7162.847157
78.415548,69,7163.284157
87.198688,57,7163.656158
108.342922,67,7164.095158
-20.036933,61,7164.509157
91.929706,52,7164.856157
8.536204,58,7165.240157
39.323976,69,7206.396202
75.564376,51,7206.755258
-227.698355,93,7207.363258
119.571832,78,7207.890419
99.418029,61,7208.277409
72.967177,72,7208.729595
51.247825,62,7209.164595
132.821534,59,7209.535548
-9.095725,64,7209.955547
-21.072952,80,7210.503597
12.271793,31,7210.709596
-112.378675,68,7211.149596
79.910644,58,7211.529642
-79.865211,59,7211.928642
45.475962,40,7212.209644
100.567113,68,7212.645758
52.460188,53,7212.999758
98.789991,80,7213.501758
69.006563,57,7213.882758
74.294001,44,7214.171759
-98.763399,66,7214.60488
70.712147,41,7214.85889
-25.620634,68,7215.246881
118.354794,60,7215.601423
127.479193,64,7215.985424
-6.922046,48,7216.274423
-103.444134,65,7216.648054
26.829021,70,7217.119053
93.796429,59,7217.470676
134.366716,71,7217.899677
61.855058,53,7218.212677
64.267941,57,7218.549313
133.615939,58,7218.889314
1190.174601,62,7219.220313
53.691623,67,7260.493615
0.292744,44,7260.767615
76.308176,65,7261.144615
-42.547613,51,7261.422245
0.700133,51,7261.727245
-165.581662,75,7262.153244
-23.834214,56,7262.486505
-17.874709,66,7262.883574
49.646636,68,7263.277574
101.340954,67,7263.658114
46.48658,69,7264.036114
-252.5082,76,7264.489666
90.679863,62,7264.845666
17.06949,37,7265.058666
68.127716,77,7265.484653
20.364263,63,7265.847806
48.677995,54,7266.164821
91.899582,60,7266.518385
18.21799,49,7266.815385
61.19948,69,7267.205385
20.237991,55,7267.528924
29.371156,77,7267.962929
-28.601048,64,7268.33195
181.646584,67,7268.722405
17.254466,72,7269.139717
-172.778499,94,7269.676329
102.189238,76,7270.1142
34.328481,54,7270.407644
78.002924,51,7270.716692
142.679986,79,7271.197691
45.160855,58,7271.545825
104.46621,74,7272.034826
92.930728,55,7314.431185
59.165534,57,7314.807182
-11.091211,53,7315.158183
32.449076,52,7315.457824
-182.010088,87,7316.040825
152.10067,65,7316.446377
56.75904,58,7316.784378
-12.362379,41,7317.074377
96.64547,49,7317.407376
6.870104,48,7317.687939
-126.149651,83,7318.194938
-149.164828,87,7318.758984
-64.649842,97,7319.378985
1200.830325,71,7319.817625
-54.126049,65,7320.218626
90.058071,45,7320.491252
-28.049186,57,7320.852249
113.130069,59,7321.238249
14.328065,48,7321.571794
95.716866,58,7321.951796
-49.731793,66,7322.382803
-77.271058,85,7322.93643
-47.975926,70,7323.445462
1248.611543,62,7323.861972
24.933749,83,7324.425513
158.322027,73,7324.89302
-58.783393,52,7325.20102
15.399733,54,7325.552145
58.685802,59,7325.937145
8.242479,49,7326.215144
170.759466,71,7326.669266
158.972873,76,7327.129267
15.794019,34,7369.34013
-59.749501,78,7369.807262
4.869317,45,7370.098261
81.78646,60,7370.472261
1221.958623,53,7370.829261
189.277862,74,7371.319643
13.860156,57,7371.688645
107.977272,68,7372.131643
71.018246,53,7372.499643
1218.920387,54,7372.863643
35.417916,48,7373.183643
38.32863,47,7373.496643
35.792857,73,7373.944643
-73.258708,71,7374.393644
4.427431,61,7374.783643
29.934238,58,7375.140644
-67.495819,73,7375.601643
-7.516656,41,7375.882643
90.038275,51,7376.211643
-12.609986,45,7376.488644
-1.956278,36,7376.752643
-42.177417,92,7377.337643
26.012885,38,7377.589643
-18.789995,67,7378.035644
-113.595911,100,7378.683661
104.482946,59,7379.059662
-106.990327,91,7379.581661
-703.921576,95,7380.162663
-45.832082,77,7380.660663
77.154505,51,7380.991663
-28.191885,55,7381.352661
-177.475114,70,7381.77767
97.861886,59,7382.13667
-95.61816,43,7382.40567
-31.33002,41,7424.265289
85.795995,54,7424.606289
26.812699,44,7424.855289
61.463882,59,7425.208289
29.396632,71,7425.618835
-404.040445,91,7426.175836
73.24875,56,7426.520955
-65.319994,93,7427.089209
10.462152,44,7427.357538
-100.340054,48,7427.617119
-18.540671,53,7427.934119
38.93984,75,7428.38512
76.303415,75,7428.803704
85.913006,87,7429.292705
1259.337063,62,7429.648327
-0.75758,50,7429.943328
-94.946952,57,7430.281326
25.526941,48,7430.579798
-90.968006,62,7430.959802
9.877121,57,7431.307676
-183.352202,83,7431.799128
-66.797138,86,7432.292317
14.845908,44,7432.539158
66.38623,53,7432.86416
-41.112584,57,7433.205159
132.698813,66,7433.583282
56.287372,57,7433.913283
22.337298,58,7434.253283
-32.805913,46,7434.53833
22.439432,53,7434.858331
101.073911,61,7435.19933
137.048939,58,7435.546484
104.230601,76,7435.967484
-44.509255,69,7477.979365
-192.615497,76,7478.418365
64.887141,65,7478.79313
68.911385,49,7479.072131
-10.876423,75,7479.538131
71.589459,45,7479.797131
70.381826,46,7480.087135
69.839901,49,7480.394813
-32.308018,44,7480.649813
5.990255,67,7481.053813
-30.863283,38,7481.296812
141.392843,83,7481.766812
-55.60852,54,7482.106812
-361.14926,99,7482.664812
-83.989147,77,7483.093812
145.992956,71,7483.494813
-2.414845,70,7483.887812
-2.559726,48,7484.179812
-33.660613,51,7484.496813
128.420938,68,7484.901812
123.757897,68,7485.301815
41.103641,45,7485.567397
-166.763867,54,7485.915837
-99.703747,78,7486.381616
26.685915,46,7486.677615
62.191904,78,7487.129647
90.254836,59,7487.468646
-144.303906,73,7487.886647
45.641591,53,7488.200646
2.917939,47,7488.487646
32.583623,45,7488.767647
-96.217411,67,7489.174647
50.579993,45,7489.446646
187.671761,81,7538.839152
42.840357,71,7539.247152
100.050417,61,7539.609174
102.288298,48,7539.879264
-29.183176,48,7540.183796
109.64354,60,7540.550801
-29.509324,46,7540.845928
-47.037136,90,7541.360198
-26.555917,71,7541.733232
-22.583654,57,7542.072293
142.104312,68,7542.467321
114.325663,64,7542.839349
-23.478231,48,7543.130363
97.452826,84,7543.604458
-62.894043,69,7544.002431
-132.541272,58,7544.339458
-1.814617,61,7544.697476
90.233628,58,7545.036508
18.320107,73,7545.457567
12.959505,55,7545.779584
42.025813,52,7546.101592
97.344156,51,7546.415422
96.400467,53,7546.709419
7.565528,56,7547.050439
69.565669,51,7547.369636
30.109269,52,7547.692588
-109.890009,64,7548.076597
53.213975,52,7548.395592
4.811054,55,7548.723607
47.600274,47,7549.014635
2.103838,46,7549.301645
22.357168,47,7549.56165
70.835074,66,7549.945664
84.914382,62,7550.306678
65.441506,62,7550.667095
39.044258,67,7598.083737
38.841005,51,7598.403737
37.306582,81,7598.84928
-14.560372,65,7599.244422
102.175062,79,7599.694859
64.08146,49,7599.970966
-38.027708,65,7600.349003
1.249492,58,7600.697122
118.771302,73,7601.12012
-193.853995,74,7601.577245
-137.478021,85,7602.034244
103.975673,56,7602.338244
-63.18622,61,7602.697381
-36.310118,63,7603.063381
108.941823,71,7603.474507
133.310332,67,7603.862508
-10.370123,49,7604.158508
65.370289,77,7604.60158
4.563823,45,7604.880579
62.554872,52,7605.208579
87.627805,53,7605.530729
61.753968,56,7605.864728
-20.051156,56,7606.195729
119.613197,56,7606.504264
5.155719,78,7606.988771
5.934498,41,7607.227718
31.557664,35,7607.46263
95.512115,60,7607.811631
8.340849,69,7608.21763
-40.94522,76,7608.649735
-25.695342,46,7608.930735
96.433191,62,7609.296735
69.264048,52,7609.612846
55.037977,73,7660.926915
-25.809148,70,7661.319915
32.611261,48,7661.614059
105.739878,64,7661.979088
133.01935,71,7662.422104
-16.743525,58,7662.772731
-3.197793,53,7663.061871
47.250693,78,7663.542383
-42.208717,61,7663.90822
-111.836147,94,7664.454876
82.408356,64,7664.816874
-205.007341,61,7665.177875
21.878503,58,7665.519414
-248.578993,87,7665.999414
12.820352,33,7666.217414
74.174003,65,7666.591957
16.006529,45,7666.875957
-107.433816,65,7667.226958
-15.725932,51,7667.535093
-146.806641,83,7667.999094
73.743537,61,7668.384093
44.808223,42,7668.626199
-136.083482,77,7669.102957
35.229054,53,7669.424094
-13.527828,62,7669.800604
-22.033054,51,7670.115602
53.143487,57,7670.452466
-243.521124,99,7671.004038
134.565701,64,7671.369035
-113.677768,84,7671.87262
-10.84985,67,7672.25762
41.991759,43,7672.521157
152.667363,70,7722.660322
32.589218,60,7723.014323
20.421896,53,7723.332323
87.084995,57,7723.671323
-63.887082,74,7724.093323
66.807336,56,7724.433324
28.300138,47,7724.730651
42.213098,42,7724.969651
119.177665,58,7725.329481
46.457712,64,7725.723481
1182.806328,55,7726.05933
-46.799196,53,7726.381331
16.908291,33,7726.583331
190.714586,70,7726.997331
-76.796361,67,7727.354332
93.954959,59,7727.698331
39.665504,76,7728.121332
25.916444,71,7728.548331
69.145089,52,7728.838332
94.785317,65,7729.240332
167.156082,67,7729.624332
-29.108575,74,7730.043331
92.415621,57,7730.360333
103.763482,66,7730.779332
35.218613,50,7731.099331
41.928256,60,7731.467792
134.881682,63,7731.839792
16.589399,74,7732.250794
99.507963,53,7732.578791
0.328519,89,7733.067792
67.032204,63,7733.459792
125.231225,73,7733.875791
1244.255075,65,7734.246792
1129.568949,51,7734.553791
122.386637,77,7784.58596
-50.257651,57,7784.92896
24.233013,63,7785.305959
11.607156,78,7785.737959
-22.839293,92,7786.25096
248.116413,80,7786.760471
-9.502135,66,7787.192554
-18.027796,53,7787.557169
0.81083,88,7788.146744
42.027327,55,7788.490742
110.313065,65,7788.889747
202.719741,81,7789.365742
82.474857,73,7789.787743
26.100934,63,7790.164744
-368.17872,86,7790.708744
28.416633,47,7791.017743
54.433278,42,7791.273743
169.740274,69,7791.686743
-343.680043,76,7792.158743
9.530474,59,7792.535743
-43.295987,60,7792.914742
60.26785,66,7793.344719
14.244767,62,7793.716234
73.065607,75,7794.173733
75.022859,62,7794.545733
-29.852797,41,7794.840732
109.388209,55,7795.198732
152.714301,71,7795.651239
-68.348368,66,7796.090239
145.704229,65,7796.524238
38.638787,69,7796.972238
146.383124,75,7846.558464
-69.942623,68,7846.999466
56.388753,48,7847.329464
-67.25158,76,7847.809464
7.9755,70,7848.262463
-24.104286,47,7848.577463
134.09059,74,7849.040717
0.771329,60,7849.412717
-291.055302,88,7849.925716
-14.361824,90,7850.462722
107.232995,62,7850.852716
-227.666195,93,7851.401717
-124.119756,56,7851.764717
66.359739,56,7852.132716
-4.885918,83,7852.661717
-184.466253,91,7853.207717
33.457037,67,7853.681718
-48.540481,68,7854.108718
198.557082,70,7854.553716
-27.973034,90,7855.114717
130.707015,64,7855.558725
140.244615,59,7855.941723
-247.816062,92,7856.513724
-62.951229,82,7857.057723
78.869851,47,7857.377725
67.522058,58,7857.761732
-76.025347,87,7858.304732
-81.570465,85,7858.827732
-16.197113,41,7859.121732
59.954305,46,7909.898405
52.138056,53,7910.228406
-104.612837,50,7910.574918
199.211977,77,7911.058919
18.334844,59,7911.472712
117.056492,62,7911.900789
164.194332,78,7912.380766
-6.416834,62,7912.810767
87.560289,51,7913.162766
104.327449,70,7913.615767
133.404348,57,7913.960767
24.770969,72,7914.418766
43.858562,46,7914.726766
-195.392811,67,7915.157767
89.757507,58,7915.538766
138.403761,73,7915.994766
132.754297,57,7916.362767
49.236961,50,7916.691765
-114.424714,93,7917.257766
24.529396,49,7917.589959
-200.706334,88,7918.16523
7.452333,63,7918.546719
186.946525,68,7919.000659
-10.891188,46,7919.317719
-213.280238,81,7919.876262
39.338413,54,7920.217783
28.147477,71,7920.680791
19.273955,55,7921.040811
29.265191,55,7921.402837
-350.696466,70,7921.876867
41.316208,64,7922.3039
-49.621873,66,7922.734437
37.288598,41,7923.030795
-140.777714,65,7970.289799
-184.151774,80,7970.858029
116.304203,62,7971.279594
-19.967759,51,7971.606653
10.103354,46,7971.929735
52.150051,53,7972.301114
28.7037,43,7972.582121
168.80465,70,7973.030232
-54.72578,57,7973.41523
86.501293,61,7973.79723
-19.503746,50,7974.149231
-100.862102,57,7974.522231
-126.526358,79,7975.00823
-77.694198,69,7975.47123
-188.967062,74,7975.964327
19.548223,54,7976.345235
38.191025,76,7976.848233
-148.106402,95,7977.468273
85.033435,47,7977.780612
63.098536,60,7978.18061
-333.929671,93,7978.79471
6.398005,60,7979.176591
-26.134087,58,7979.567861
-261.441224,86,7980.158874
135.779232,62,7980.56904
-223.652612,93,7981.127506
81.774236,49,7981.460042
18.314244,58,7981.86224
12.491626,78,7982.369243
112.033902,66,7982.801363
49.06399,58,7983.189682
-284.016252,84,8030.608976
-7.295342,71,8031.113974
0.180097,83,8031.6526
4.279305,59,8032.049525
-112.757697,81,8032.566525
108.842718,57,8032.949591
47.621112,57,8033.327595
109.908575,59,8033.725592
91.043165,67,8034.185832
32.038533,40,8034.438444
52.766513,57,8034.782445
-109.508177,90,8035.295455
36.68105,61,8035.667466
56.980694,78,8036.15054
5.96628,37,8036.395541
-63.576051,40,8036.633541
12.914683,37,8036.85354
46.931855,61,8037.216656
42.656148,66,8037.619656
37.830849,59,8037.962703
6.376579,45,8038.219705
32.872804,36,8038.456704
32.941178,53,8038.785703
94.939022,49,8039.084704
8.016009,65,8039.435228
-84.31953,66,8039.840405
57.304614,84,8040.331173
35.39392,57,8040.676172
84.296484,57,8041.010171
45.222553,49,8041.287173
174.552092,64,8041.672173
48.122435,48,8041.976171
104.262922,58,8042.333281
20.109456,43,8042.581798
111.4767,52,8042.904794
-148.163504,55,8086.686231
17.734474,82,8087.18114
12.562038,45,8087.443944
118.827195,60,8087.812442
167.537595,72,8088.240233
97.143406,63,8088.623222
111.51352,56,8088.973254
8.261924,58,8089.328255
58.307694,60,8089.689369
20.124486,62,8090.063599
-52.109278,65,8090.447202
10.43559,37,8090.683712
-78.733925,54,8091.013712
-11.936768,66,8091.40681
-34.315871,64,8091.798824
-30.91105,48,8092.128824
119.191876,53,8092.460052
115.089301,68,8092.900054
17.280975,84,8093.461665
-5.339524,32,8093.675667
118.378364,79,8094.176666
124.367387,68,8094.603296
155.696916,69,8095.033295
-5.670928,54,8095.409296
-340.08285,76,8095.905962
115.168475,61,8096.335962
34.880863,44,8096.635968
56.319807,59,8096.999969
-427.935651,77,8097.526969
-44.282439,62,8097.929969
-7.941583,61,8098.329969
-149.120116,95,8098.918969
-566.281207,95,8144.871259
68.747287,66,8145.301929
59.532441,71,8145.755606
12.74583,82,8146.27269
-132.4379,97,8146.865349
5.415292,57,8147.240353
-206.77383,74,8147.704396
-116.445117,76,8148.208396
63.069607,61,8148.583505
47.046238,53,8148.936505
69.996132,72,8149.412505
124.760023,70,8149.875633
97.192382,63,8150.284634
-152.357659,85,8150.813201
18.252732,86,8151.393201
-50.768072,84,8151.922245
30.659948,52,8152.267867
12.676362,69,8152.70845
74.980875,79,8153.194451
22.017252,39,8153.435001
21.054084,40,8153.663986
79.479197,52,8153.974987
40.734832,37,8154.195988
22.10237,64,8154.589537
36.049038,52,8154.922537
-4.604801,48,8155.239538
22.963028,68,8155.676106
98.109177,62,8156.093936
-149.645811,70,8156.546472
99.377856,74,8157.060334
172.419406,71,8157.500961
-43.228734,74,8207.497183
-13.107823,74,8208.008198
20.365762,48,8208.346184
110.386879,63,8208.751184
-311.971912,85,8209.293184
144.711811,74,8209.771418
17.906331,47,8210.088443
91.060307,49,8210.372681
80.487417,54,8210.726683
132.393595,66,8211.146114
23.384992,49,8211.475733
23.130668,63,8211.880942
129.466538,57,8212.263942
-211.236865,94,8212.834993
98.598746,62,8213.233979
108.171887,66,8213.66602
31.981612,43,8213.930019
89.904926,70,8214.377019
136.392672,66,8214.753135
-235.135288,89,8215.259144
21.389233,35,8215.462749
-1.342573,61,8215.816256
104.397172,66,8216.201255
9.482086,69,8216.596287
-607.156053,80,8217.051286
72.182747,49,8217.345285
13.869922,64,8217.717287
98.892123,71,8218.154287
31.947873,75,8218.595319
-272.005137,85,8219.085318
-215.108927,97,8219.664528
126.699515,84,8268.587886
-124.804677,95,8269.105918
71.838041,67,8269.49001
-45.165255,60,8269.842218
17.074508,91,8270.377382
59.600549,42,8270.618398
46.695378,57,8270.958457
-52.242841,55,8271.285881
-201.285566,63,8271.642866
-147.878769,94,8272.150883
120.660465,62,8272.510882
-66.282516,93,8273.059882
-12.687182,47,8273.353883
122.749847,54,8273.641882
57.166604,51,8273.948883
39.532632,50,8274.252883
118.977141,65,8274.628882
19.144978,55,8274.965724
111.899634,76,8275.396724
-28.888965,72,8275.799723
90.728343,60,8276.114725
-122.118209,66,8276.507724
74.631624,57,8276.840724
1.210764,75,8277.257723
-103.24108,84,8277.747736
57.643281,45,8278.024723
-5.929073,83,8278.496723
-63.415499,46,8278.784724
32.643269,82,8279.293101
41.616438,63,8279.64137
-61.142995,53,8279.952383
98.370264,64,8330.511637
63.06475,54,8330.835638
119.302794,78,8331.307636
26.310769,65,8331.686252
-10.647314,49,8331.956253
144.915939,65,8332.363252
59.098034,75,8332.760358
86.889019,48,8333.022357
72.659523,52,8333.339357
145.727818,59,8333.687982
149.091099,64,8334.057983
79.886694,56,8334.382983
37.251359,66,8334.756583
77.220976,56,8335.092584
5.638364,69,8335.500262
-94.269894,48,8335.807033
-149.410387,64,8336.173034
41.500433,82,8336.645225
112.289434,79,8337.098672
-63.916579,74,8337.550208
53.516161,57,8337.884207
51.422442,52,8338.163208
6.790384,58,8338.477253
48.779768,48,8338.766252
98.935438,65,8339.136253
57.676361,44,8339.412253
-28.069018,61,8339.776253
15.888618,42,8340.009254
99.994698,56,8340.332253
4.924414,44,8340.609253
12.264573,62,8340.973252
50.74224,65,8341.359087
60.783039,66,8341.783091
-13.468884,76,8342.228126
-60.552474,52,8385.985368
50.644339,59,8386.33837
13.858746,63,8386.715927
-0.295303,59,8387.082828
-7.467088,87,8387.565839
155.975368,71,8387.973837
149.947963,79,8388.423828
-27.236766,57,8388.768828
113.3552,85,8389.235827
1.342001,57,8389.567334
30.271344,68,8389.983334
168.222436,69,8390.381334
114.157823,67,8390.772334
41.772506,47,8391.074256
50.857861,47,8391.370272
115.627791,59,8391.733273
119.294365,81,8392.156717
-19.431139,38,8392.408225
-322.825548,78,8392.857223
138.900743,66,8393.251225
-3.776562,40,8393.481225
109.531407,65,8393.860225
0.418401,56,8394.189224
30.319607,43,8394.432224
-273.915267,85,8394.898224
35.910402,53,8395.220225
115.831423,69,8395.614224
52.974303,59,8395.931225
-223.141023,89,8396.430737
128.69498,71,8396.855252
-36.682104,35,8397.072251
88.660586,61,8397.441253
70.513649,76,8397.913252
-210.525132,86,8448.514894
62.233803,70,8448.923893
-19.667485,68,8449.360584
32.096041,44,8449.642577
82.531163,72,8450.063576
178.101388,69,8450.457577
93.42897,48,8450.749577
1210.241507,59,8451.064577
-14.277597,51,8451.370577
14.834485,40,8451.631577
113.383359,76,8452.056577
123.489296,66,8452.437577
75.166147,59,8452.790576
45.106238,56,8453.124577
63.661627,58,8453.472576
145.58523,74,8453.907576
21.21551,68,8454.337483
-19.791556,52,8454.649174
122.25368,70,8455.038174
55.380145,49,8455.342174
-5.127768,60,8455.701175
124.739977,91,8456.204176
123.260909,60,8456.580176
131.574663,73,8457.002176
-32.763429,60,8457.365181
71.53794,68,8457.752176
-52.168804,80,8458.226175
118.055525,68,8458.658175
76.779905,74,8459.119175
21.426435,42,8459.415175
-76.169201,50,8459.713176
131.961936,76,8460.231174
80.657602,49,8509.822217
-87.302118,63,8510.266217
-12.502575,58,8510.62534
23.03761,47,8510.95543
-0.731251,58,8511.338431
-31.739866,58,8511.714571
122.084341,63,8512.118571
-120.812417,72,8512.558707
41.148155,51,8512.879707
-19.138558,39,8513.147706
-55.490167,76,8513.589833
-33.175973,35,8513.830832
140.050861,71,8514.270833
-2.776539,40,8514.543444
84.090995,50,8514.881446
14.332499,48,8515.176446
11.018434,66,8515.621003
101.683085,72,8516.063003
-0.65611,37,8516.337005
63.956259,38,8516.584616
57.313439,80,8517.129617
-9.169917,42,8517.420237
169.023075,72,8517.877237
13.946736,59,8518.260237
46.608182,61,8518.665784
14.449673,67,8519.089784
21.502452,53,8519.406783
59.848772,48,8519.728327
1139.062707,50,8520.052326
-2.823571,53,8520.387325
-120.121539,74,8520.815872
65.325391,66,8521.250871
12.871912,51,8521.545489
140.735722,56,8521.903487
-205.594709,64,8522.319489
16.685786,42,8522.596154
23.385632,60,8572.59911
67.885851,53,8572.91411
-65.323799,50,8573.22311
167.171983,72,8573.62911
11.741939,72,8574.04211
104.017216,64,8574.38211
57.8764,47,8574.63611
52.359118,47,8574.924111
-107.631647,55,8575.2331-891264.764192,78,8575.70411
-12.464908,64,8576.07811
87.325273,50,8576.382111
-66.231279,52,8576.68611
131.679839,65,8577.06311
137.896386,62,8577.42811
8.162474,74,8577.85611
-35.4046,67,8578.233151
93.314066,71,8578.653373
-90.827324,80,8579.101374
52.908423,81,8579.555374
76.913622,51,8579.834375-451.027553,43,8580.100374
30.73616,57,8580.440373
-11.835006,86,8580.910374
-8.41162,60,8581.253374
14.812094,81,8581.725376
-392.893707,93,8582.244375
75.72464,51,8582.545382
41.636261,60,8582.867382
-265.593997,86,8583.377383
1232.727644,61,8583.74638
-151.653637,75,8584.179382
53.07918,46,8633.457455
54.058756,53,8633.779848
124.434418,75,8634.200869
68.782045,58,8634.535868
11.1089,52,8634.815869
50.911944,53,8635.12987
-38.472813,46,8635.414869
9.390315,73,8635.821868
155.983449,79,8636.26687
93.716267,60,8636.61787
51.376833,579.120989,69,86-12.857921,102.250689,67,8622.543965,106.422375,65,86150.29949,6-79.232696,63,-10.817107,7519.71506,44,86-36.013381,155.850374,75,8673.389854,5-61.989715,88,8639.355166
21.835035,89,8639.860328
131.651503,65,8640.267328
84.749741,76,8640.695328
139.819963,66,8641.070329
-209.130073,94,8641.579351
91.407054,52,8641.891352
-169.72757,63,8642.259351
132.468819,64,8642.629351
19.555729,44,8642.901352
20.325189,48,8643.19235
56.44255,84,8643.664351
134.263798,64,8644.046351
-111.788385,88,8644.541351
165.329345,74,8644.981351
-120.838509,92,8695.96725
126.503797,70,8696.387249
-27.826038,65,8696.772257
-33.506758,59,8697.130257
64.796105,49,8697.433257
-70.778443,67,8697.820256
14.361078,70,8698.193257
64.528546,67,8698.575256
-155.571697,72,8698.955257
-50.677017,65,8699.326258
144.120992,72,8699.754257
-26.441641,56,8700.086256
-10.154178,58,8700.433256
-40.383245,38,8700.645256
134.206096,76,8701.059257
16.886787,53,8701.375257
91.578244,72,8701.799441
-49.805468,91,8702.32144
9.032054,52,8702.63944
92.915895,63,8703.002439
-4.275055,71,8703.434439
109.498851,66,8703.82344
-282.23401,77,8704.26544
66.910902,56,8704.602441
86.979646,76,8705.043441
1231.302975,55,8705.34744
26.252886,49,8705.655447
8.943567,39,8705.903448
76.807178,76,8706.334458
41.755622,75,8706.797469
-161.558879,92,8707.30747
34.237002,45,8750.439973
-74.28295,69,8750.849973
52.001796,65,8751.246974
99.076599,76,8751.69852
131.441467,70,8752.13652
-187.945009,58,8752.47852
32.043405,53,8752.793519
146.691454,52,8753.103519
24.086014,36,8753.311521
20.828091,61,8753.692519
97.770668,61,8754.03852
11.032604,39,8754.25952
116.087586,77,8754.710519
-1.259646,46,8754.974519
147.690144,61,8755.326521
24.677552,44,8755.596519
127.908489,61,8755.955519
-76.835378,50,8756.255519
3.226151,62,8756.640407
1229.00098,72,8757.065875
-62.120017,60,8757.441875
-2.920238,65,8757.829875
42.20226,60,8758.195875
19.483046,48,8758.489693
-120.218612,70,8758.892694
26.529387,49,8759.191693
41.236945,54,8759.518694
-57.583928,69,8759.908692
80.043189,57,8760.246693
1.03763,38,8760.490693
-15.136061,58,8760.830692
17.472914,47,8761.097692
74.967872,52,8761.402692
36.406979,58,8761.748692
12.096272,44,8762.020692
-5.822207,82,8762.492692
-3.8034,44,8804.33834
100.420337,56,8804.678339
-130.9266,58,8805.037405
82.641066,55,8805.361405
-24.569344,47,8805.656536
26.964805,50,8805.974001
58.967424,89,8806.476291
-14.593388,48,8806.776234
141.929265,64,8807.170241
81.96743,50,8807.45608
5.290623,63,8807.82508
111.949267,53,8808.14208
63.542853,42,8808.40508
42.217803,78,8808.851066
83.720373,77,8809.294066
43.82799,71,8809.767201
74.070318,59,8810.1082
-40.089939,59,8810.421199
60.451758,56,8810.76649
108.170924,66,8811.153492
-13.394049,38,8811.398684
-22.100292,59,8811.760724
14.944922,43,8812.037722
-120.635381,62,8812.402723
98.508975,62,8812.763847
151.692248,66,8813.146852
16.172889,68,8813.495466
36.451091,43,8813.743467
78.834457,54,8814.067466
172.002559,66,8814.454583
-161.18627,67,8814.864583
23.673815,62,8815.196584
-3.798997,32,8815.407583
173.281385,72,8815.820206
75.730592,50,8816.120207
-20.987563,80,8857.740289
88.020667,71,8858.161862
-15.193023,69,8858.569358
-11.03726,59,8858.9234
-174.336759,101,8859.530344
86.34027,78,8859.972345
-2.111978,81,8860.431346
17.985585,39,8860.678346
-11.193647,38,8860.921346
21.081218,55,8861.257346
87.394975,66,8861.635857
-39.66269,49,8861.908859
1231.634611,64,8862.277039
-140.279455,79,8862.751062
-82.863961,63,8863.121082
-40.074953,68,8863.516108
161.433267,65,8863.907431
-10.872605,52,8864.22439
173.008604,70,8864.633402
-19.125003,89,8865.139137
83.349536,55,8865.472134
42.954493,60,8865.828135
10.079407,57,8866.167135
72.121197,61,8866.522154
107.65042,54,8866.849153
161.26523,72,8867.262154
54.17335,59,8867.61217
91.932254,59,8867.972168
-22.935367,46,8868.259169
-268.663885,64,8868.628181
100.818059,56,8868.961181
62.781273,55,8869.256181
71.288829,68,8918.011403
199.600223,81,8918.480983
167.886396,74,8918.908047
38.109499,55,8919.246552
108.766294,68,8919.645551
0.488494,65,8920.025564
113.228981,68,8920.428675
-78.125778,71,8920.8373
39.827073,61,8921.2293
1267.899013,73,8921.695889
60.128079,54,8922.060889
176.135982,69,8922.487889
-242.126882,69,8922.92889
150.464004,84,8923.428889
-361.057805,81,8923.924888
75.340015,43,8924.182893
34.530321,57,8924.562815
52.423394,49,8924.887322
45.100457,58,8925.268522
55.863125,51,8925.59912-2-109.446633,77,8926.0881214-69.066159,62,8926.514137.1-70.555182,39,8926.80-8.7076.669914,64,8927.22358.39-40.201947,64,8927.657.912174.225727,58,8928.65.97176-90.952896,88,8928.596119
10.606887,46,89-176.273044179.65645,71,8929.384118
46.684772,57,89264.016754,-1542.314539,91,8930.367912
129.135198,65,8930.806988
-235.737365,60,8981.54518
146.603936,76,8982.033141
93.839384,55,8982.407141
38.950313,46,8982.726786
184.500719,82,8983.275032
148.295389,79,8983.779136
87.298286,47,8984.10215
37.263733,69,8984.533174
-13.024667,54-163.714281,6191.986056,66,8123.523932,65.418709,60,8985.713264
-168.704174,71,8986.148288
76.162428,61,8986.536834
-57.72222,45,8986.837834
-188.881698,81,8987.363834
37.398336,65,8987.790883
27.817809,50,8988.14589
131.822741,68,8988.593194
19.525319,66,8989.040427
17.426009,56,8989.42718
67.812669,56,8989.818752
-37.034152,40,899091.728302128.259542,70,899123.09442432.267653,59,899067.11595125.59014,56,8991.14.0263465.866573,61,8991.24.01630.201149,60,8992.07166.20-125.471495,55,8992.4130.010-18.11424,75,8992.9417.7153.006555,64,8993.36377.8-24.159391,56,8993.723-11.019.133966,50,8994.067679.6-153.192756,82,8994.60-17.54-215.585552,94,9045.698.86296.887348,78,9046.125822
133.605567,55,9046.471466
0.735117,54,9046.783-89.9-193.428089,61,9047.1823.689-96.269825,45,9047.488.47291190.471098,59,904733.508455-1.972543,53,9048189.35866,73,9048.588393
-12.7531-42.240829,73,9049.48.7141762.178447,46,904932.969852103.117357,76,90493.116288,98.973881,47,976.57014,60,69.517971,66,-1.092665,40,177.37492,74,9051.231112
-5.339528,65,9051.675982
156.9123,67,9052.105724
105.397744,57,9052.471762
-18.638297,56121.554224,71,155.132585,70,9053.304022
