#{"t_start": 1700641147.756903, "env_id": "None"}
r,l,t
1229.091119,66,2931.657489
1149.121815,39,2932.20649
1300.745841,66,2933.257488
115.472138,55,2934.152492
1247.430324,65,2935.15949
1267.398627,66,2936.158488
1253.247241,56,2937.09449
85.436587,46,2937.768487
1243.79537,53,2938.54749
1170.204604,47,2939.296488
79.410561,55,2940.149489
127.326348,56,2940.98749
187.988646,58,2941.915488
1146.748921,42,2942.550488
1148.090688,37,2943.185488
1245.483024,55,2944.029488
18.404412,33,2944.512488
1169.260714,41,2945.12349
153.703149,52,2945.890488
181.892199,64,2946.827491
1304.164,58,2947.74449
1241.217039,64,2948.728489
1265.755239,58,2949.592488
1224.756996,53,2950.392488
1152.625388,42,2951.061488
121.050652,50,2951.855644
1310.01524,68,2952.778646
67.719038,45,2953.515645
163.545988,62,2954.386647
114.789767,56,2955.20169
218.807395,65,2956.175645
1196.089184,56,2957.050647
219.296556,68,2958.044646
1208.292239,48,2958.777646
1191.660538,49,2959.526646
1193.007289,45,2960.377645
69.273583,41,2961.023645
1178.984977,42,2964.667646
1278.206467,66,2965.633645
87.757909,46,2966.354645
1265.656745,64,2967.327645
1319.679885,75,2968.473644
1161.447864,46,2996.311644
1198.719461,64,2997.275645
1168.834908,46,2997.944645
173.426324,70,2998.959646
1233.416982,66,2999.979646
1165.67636,46,3000.690646
1213.804421,64,3001.676645
1275.769045,62,3002.636647
1170.665597,42,3003.244645
209.595407,60,3004.177645
1142.231276,43,3004.789683
147.680543,59,3005.651644
79.336326,43,3006.314645
1190.675569,57,3007.232644
55.313799,39,3007.804646
205.836367,79,3009.019645
1271.830605,67,3010.013647
1196.243049,49,3010.792644
1162.607505,50,3011.611644
196.791516,60,3012.482644
1257.809945,63,3013.498645
1164.027871,37,3014.051646
1296.67177,68,3015.113645
1231.227003,55,3016.011646
1334.680658,74,3017.152647
1310.40039,65,3018.169647
106.205477,47,3018.902645
1205.324499,46,3019.603644
1305.360706,64,3020.629645
183.257383,67,3021.648645
1267.400798,63,3022.641644
1300.05835,60,3026.579684
1229.224413,60,3027.469645
1193.123403,57,3028.338644
1310.198028,71,3029.437644
1314.892004,65,3030.422645
1213.927209,50,3031.280645
1317.501839,69,3032.314644
1255.987045,55,3033.214645
1119.317149,34,3033.744644
1123.413512,45,3034.435646
1250.189043,60,3035.372645
1311.171203,69,3036.434644
58.332731,48,3037.223646
1220.788324,59,3038.172646
1208.049124,52,3038.999646
1261.543873,60,3039.950647
1266.834315,60,3040.864645
1140.925028,42,3041.521646
1137.667522,53,3042.36011
1270.545648,62,3043.346111
1188.909996,51,3044.153111
121.288432,51,3044.93511
1249.197001,56,3072.86911
1264.953094,58,3073.79011
1147.960938,37,3074.314109
1241.042545,61,3075.262111
1165.972294,39,3075.854111
1166.507024,43,3076.538111
1127.218124,37,3077.091111
1285.545423,61,3078.084111
153.209668,55,3078.92611
1183.60407,45,3079.58611
1284.685386,57,3080.43211
1207.797367,46,3081.10311
1189.066165,64,3082.149109
1207.26567,65,3083.132109
1236.614737,58,3084.013117
1137.37705,44,3084.706192
1246.032474,62,3088.640193
1281.037727,64,3089.711193
1302.40776,72,3090.818193
1178.095339,50,3091.613192
1152.475644,41,3092.214194
1188.422931,45,3092.938196
169.356779,74,3094.077193
1154.451095,42,3094.750191
1313.824352,64,3095.730192
1124.94844,38,3096.314191
1270.376223,61,3097.304192
1250.743411,63,3098.271192
1123.403956,38,3098.901192
232.976489,69,3100.101192
1132.657472,50,3100.917193
115.520587,44,3101.623192
1174.52177,52,3102.484195
1112.762722,58,3103.425192
1314.131707,67,3104.433192
1182.812579,51,3105.323193
1167.273674,49,3106.038194
1169.346823,44,3106.699194
1174.417507,68,3107.754192
1047.609081,58,3108.631196
1245.971302,56,3109.496192
109.473641,64,3110.465193
181.863902,66,3111.462194
1125.222973,37,3112.037194
116.539763,54,3112.833194
1165.284696,42,3113.497192
1175.42798,54,3114.268195
1208.932944,49,3115.056193
1163.556155,41,3115.696192
1186.924621,46,3116.404192
1257.683826,56,3117.275192
1171.322339,46,3117.919192
162.093236,61,3118.889195
1226.908385,58,3119.790193
1247.467203,55,3123.589192
1270.191801,75,3124.657194
1282.77462,63,3153.042194
1189.485881,47,3153.829192
1292.577698,65,3154.843192
1210.693825,61,3155.747194
1333.33131,75,3156.894192
1183.523227,49,3157.600193
1195.463973,53,3158.395192
-45.439878,37,3159.045193
1249.446548,59,3159.903192
1151.614887,50,3160.743195
79.328924,59,3161.605194
1129.05745,45,3162.281192
1181.160044,48,3163.049192
1211.179891,48,3163.826196
117.337245,52,3164.639193
1282.43132,58,3165.479192
1174.916781,49,3166.290193
1145.27464,44,3166.924192
1250.237303,65,3167.904194
1115.266502,37,3168.477192
1203.943541,50,3169.258193
77.765918,51,3169.998194
1153.644255,45,3170.731192
1184.255525,47,3171.466193
1278.781846,68,3172.473191
1271.040681,59,3173.354193
1305.711735,65,3174.384192
1134.730667,39,3175.011194
1201.448299,49,3175.828194
1224.340643,59,3176.716195
59.234554,64,3177.663192
1289.648948,64,3178.676193
1198.888932,45,3179.370193
1167.924138,48,3180.135195
1276.861417,58,3181.017192
1301.894387,67,3185.15469
1208.110152,59,3186.048236
1169.785196,47,3186.798792
1241.93142,60,3187.684343
1254.874406,59,3188.546908
1210.861289,64,3189.526466
1219.951577,50,3190.303465
1220.555948,56,3191.14101
125.384245,63,3192.216571
1169.349403,43,3192.815115
1210.203377,59,3193.752653
1215.340405,48,3194.582202
1235.391241,59,3195.485749
1303.89909,69,3196.539299
1255.187681,58,3197.449299
1265.723552,62,3198.475394
71.676082,41,3199.094394
74.890311,43,3199.741946
1299.563882,63,3200.657494
152.570253,55,3201.501097
1163.940743,40,3229.733228
1183.041021,54,3230.537791
1280.882463,67,3231.56541
1159.500935,40,3232.185411
1258.632306,55,3233.060969
1176.670667,49,3233.775577
1181.008265,49,3234.521138
49.038835,57,3235.451137
1240.132528,59,3236.304689
1217.273477,56,3237.160691
1151.580415,39,3237.800687
174.148707,62,3238.774687
1192.332226,66,3239.792687
1291.317088,60,3240.692687
1287.475911,75,3241.803688
1267.39575,63,3242.835689
1182.773638,45,3243.606686
1190.199522,45,3247.179688
1224.456852,49,3248.000688
1236.193898,51,3248.746686
1215.145557,54,3249.584687
1206.071031,48,3250.304687
1280.553383,62,3251.225687
190.785477,61,3252.168686
129.563335,66,3253.142688
1141.170595,35,3253.659686
1302.562782,62,3254.545688
1234.8711,71,3255.542687
203.64225,65,3256.518687
104.16967,47,3257.313689
98.346049,47,3257.978688
1187.371139,49,3258.740687
149.561097,62,3259.634687
166.460648,55,3260.439687
1163.111513,47,3261.210686
1247.110747,57,3262.078688
1238.979065,68,3263.143687
1248.853498,67,3264.223688
1109.979783,36,3264.825687
1201.62197,56,3265.672687
199.42751,61,3266.633687
91.99418,44,3267.368686
1237.242504,59,3268.297688
115.18352,54,3269.186687
127.740151,54,3270.016688
1252.748104,59,3270.942689
1236.892947,56,3271.848686
1135.639294,36,3272.441687
1142.015842,38,3273.103686
94.555775,43,3273.735687
1243.787197,53,3274.509687
1202.453754,50,3275.35969
50.439229,39,3275.995687
1238.40533,71,3277.142689
187.019513,67,3278.224687
1201.66592,50,3308.734687
175.529946,71,3309.899686
1245.746082,59,3310.767687
1211.429433,62,3311.782686
1252.864575,59,3312.736687
1303.092336,64,3313.700687
77.98342,41,3314.367687
75.938212,40,3314.935687
1166.271972,66,3315.978686
26.542084,43,3316.719689
1224.426647,59,3317.658686
1228.494147,58,3318.538687
1209.07755,48,3319.349686
1200.549103,53,3320.187686
145.002456,50,3320.89269
1185.862897,49,3321.709687
1259.068226,64,3322.677687
1195.648722,62,3323.635688
1181.625936,58,3324.523685
190.458065,66,3325.480686
1180.975287,43,3326.175688
1191.861753,50,3326.959686
1140.178707,46,3327.605689
1247.000315,60,3328.559687
1198.441804,66,3329.622687
1227.568189,49,3330.379689
1307.544769,61,3331.273688
1169.73611,41,3331.949688
94.905163,44,3332.634688
1146.070216,41,3333.229688
1162.953497,42,3333.887688
1227.44699,51,3334.707687
1152.768228,44,3335.406686
131.587259,51,3336.255687
1144.60151,51,3337.04369
79.371823,48,3337.824687
1194.965296,49,3338.613688
1288.703756,64,3339.584687
1243.728739,55,3340.363687
149.974719,50,3344.206688
1288.18784,60,3345.146688
1183.39944,53,3345.971687
1283.671964,70,3347.066689
1188.420647,47,3347.857692
119.414908,54,3348.693689
1173.842251,46,3349.422687
185.404392,59,3350.354687
1252.802123,54,3351.180689
1137.896109,67,3352.344686
1095.968022,42,3353.002687
1174.126832,52,3353.816687
1218.131538,65,3354.895686
1211.633789,53,3355.714687
1183.997593,48,3356.44569
1307.291639,63,3357.462686
1186.034702,52,3358.294688
1193.046473,49,3386.387689
1151.008426,42,3387.005687
1280.774222,69,3388.022687
1207.196765,52,3388.884688
1225.460452,52,3389.690691
1293.26779,66,3390.702686
1262.558554,62,3391.671686
1177.310339,47,3392.378686
1131.016806,33,3392.940689
1155.215449,40,3393.521687
1165.550126,42,3394.242687
1143.340049,38,3394.877687
1243.706619,58,3395.819686
1304.232131,71,3396.908686
1160.588286,44,3397.607686
1139.952591,36,3398.196687
1148.546067,41,3398.796688
1154.560852,50,3399.510687
1187.395545,49,3400.312686
1209.617825,51,3401.158686
1202.712793,53,3402.011687
1244.199118,54,3402.860686
1242.059461,64,3406.842686
1163.308382,44,3407.505687
1255.378454,55,3408.337687
1232.038689,71,3409.383687
1178.406135,46,3410.068687
1251.960142,67,3411.201686
1324.509224,67,3412.293686
1139.225805,39,3412.793687
1211.41349,46,3413.498687
1203.42477,52,3414.288687
71.573873,43,3415.011687
1191.973808,52,3415.792688
1177.905201,55,3416.599687
1141.412079,37,3417.197686
38.640457,39,3417.781688
1160.245692,40,3418.485687
1204.078963,59,3419.434688
1301.369242,70,3420.569686
1270.777775,65,3421.625686
1286.3197,61,3422.533688
801455
1210.298788,49,3416.553455
1188.194525,46,3417.227455
1191.28771,45,3417.979456
1214.853108,61,3418.922457
1233.711244,57,3419.853458
1241.86711,63,3420.889455
1161.885315,41,3421.554455
1252.141605,67,3422.609455
1164.691281,47,3423.348455
9
1202.038635,56,3421.807688
1198.959299,52,3422.598688
20.7576861164.95346,40,3421.742685
1199.752643,60,3422.641685

88
1220.853791,55,3421.445688121284.979333,61,3422.379688
73.808708,44,3422.607684
1234.086625,54,3423.010689
.727684
51.06901,39,3422.391684
21.754691224.448406,55,3422.712685
3421.208687
1303.257644,64,3422.184687
20.345828
1263.802052,58,3421.26968561303.755624,66,3422.295681225.690863,58,3422.795687
1267.976514,65,3421.408687
149.671953,64,3422.373687
,44,3418.882688
1157.164422,49,3419.657686
1225.653178,71,3420.806688
1183.77612,49,3421.639688
172.259674,58,3422.51569
53.173286,51,1915.164601
1206.78757,45,1915.397602
1155.341195,39,1915.601602
1188.819425,41,1915.820602
1244.8538,57,1916.093602
111.336443,85,1916.485602
1267.420427,54,1916.744602
1328.244016,76,1917.096602
1241.038172,51,1917.353603
1284.5036,62,1917.644602
1300.537892,72,1918.004601
1173.766209,44,1918.230601
1155.404066,38,1918.431601
1284.760056,58,1918.699601
1169.917454,39,1918.905601
1246.509365,52,1919.174601
192.757707,78,1919.528601
1234.406773,50,1919.772601
1171.68721,41,1919.985601
1328.247974,67,1920.289601
214.917917,76,1920.636601
1335.293805,64,1920.924601
1159.564837,50,1921.176601
1153.703105,40,1921.384604
1234.423115,60,1921.678601
1275.535098,71,1922.004601
1218.463076,52,1922.266601
1299.971158,59,1922.539601
1268.754875,64,1922.834603
1290.108223,70,1923.171601
1300.095221,60,1923.477601
1228.372811,50,1923.735601
1210.704086,49,1923.977601
169.746107,73,1924.309601
1188.356458,47,1976.171603
1192.840605,56,1976.450602
1187.600149,63,1976.766601
1271.626217,73,1977.125601
1167.037929,41,1977.333601
1271.780589,61,1977.611601
1306.188188,62,1977.898601
1155.495339,59,1978.196601
1235.603808,56,1978.465601
1215.065728,56,1978.737604
1247.999187,57,1979.013601
1238.066072,50,1979.266601
1125.597882,31,1979.4366
1183.1626,52,1979.699604
1187.768067,44,1979.922603
1225.120807,54,1980.178602
1286.048929,62,1980.490602
1224.954458,57,1980.754602
1317.963218,69,1981.075601
1138.868078,35,1981.263602
1233.55687,55,1981.539602
1346.285171,70,1981.863601
1297.717595,76,1982.210601
1207.374376,46,1982.441601
1269.659316,60,1982.717601
1299.601441,59,1982.997601
1269.968914,67,1983.299601
1309.174841,67,1983.609601
1263.743531,56,1983.886601
1157.245263,40,1984.094601
1256.621497,63,1984.397601
1231.888999,58,1984.674601
1190.749833,46,1984.909601
1194.418071,45,1985.134601
1247.05703,72,1985.464602
1278.016578,74,1985.810601
1167.376464,50,1986.066601
1220.168891,57,1986.337601
1265.05267,70,1986.657601
1198.833979,45,1986.892602
1240.427748,55,1987.148602
1266.375113,72,1987.474602
1237.442605,54,1987.745602
1237.892835,68,1988.083602
1211.251238,52,1988.339603
1218.641821,51,1988.596602
1196.140513,44,1988.822602
1265.588684,55,1989.087603
1281.469497,67,1989.427602
1284.591568,68,1989.741602
1267.244898,70,1990.064603
1284.610088,58,1990.338603
1286.365506,75,1990.679602
1233.722584,61,1990.971602
1143.554094,33,1991.149605
1136.733381,31,1991.318602
1260.596961,72,1991.642601
1235.507627,61,1991.934601
1175.071412,48,1992.178601
1253.206085,52,1992.428601
166.751213,70,1992.746601
1185.152484,63,1993.0656
1261.13714,58,1993.34564
1227.549849,60,1993.643601
1201.111065,53,1993.904602
1292.035497,63,1994.206601
1171.221435,44,1994.431601
1292.166913,62,1994.722601
1274.983419,75,1995.082601
1256.73698,62,1995.362601
1231.5403,51,1995.615601
1189.357639,46,1995.849604
1170.536284,39,1996.052601
1301.841009,68,1996.387601
1219.035503,50,1996.625601
1223.78479,56,1996.894601
1300.965996,71,1997.243601
1193.696198,46,1997.478601
1257.979294,71,1997.818601
74.584954,40,1998.026601
1238.254616,72,1998.387602
1286.212817,69,1998.731602
1266.35483,63,1999.027602
1211.702276,55,1999.282601
1237.196674,62,1999.570601
1239.747907,77,1999.917601
1234.981912,60,2000.195601
1223.485737,49,2000.439601
1187.292725,45,2000.663601
1276.558646,65,2000.992601
1228.996163,60,2001.266601
1284.770804,72,2001.606601
1267.08502,65,2001.921615
1239.935126,56,2002.1926
1295.276166,65,2002.495601
1274.181254,60,2002.771601
1210.772781,55,2003.040601
1174.907247,43,2003.261601
1248.318292,71,2003.588602
1230.81913,56,2003.869601
1213.320132,49,2051.485451
1173.671487,49,2051.733454
1241.936754,50,2051.976026
1144.322786,38,2052.174025
1258.397562,79,2052.527025
1204.270661,46,2052.754025
1164.51162,45,2052.98523
1279.24918,73,2053.31723
1285.560963,60,2053.60023
1296.338727,73,2053.952869
1247.376933,54,2054.213869
1270.757773,69,2054.540869
1300.559505,66,2054.848872
1208.616826,52,2055.098414
1190.369116,46,2055.330414
1197.346769,45,2055.559414
1233.196253,60,2055.857414
1300.271343,71,2056.186009
122.41421,66,2056.485009
1153.749133,37,2056.684009
1256.84428,79,2057.046545
1255.479007,53,2057.315546
164.837172,67,2057.621545
146.22695,71,2057.945093
1308.241797,60,2058.242096
1306.281,62,2058.545093
45.529697,35,2058.734093
1237.122534,48,2058.980679
191.778839,77,2059.329679
49.630286,36,2059.520679
1240.335577,56,2059.79968
1203.11902,59,2060.094275
1327.704203,72,2060.451278
1193.664944,45,2060.680275
1255.797993,73,2061.038893
1258.453415,59,2061.327894
1141.547153,33,2061.506893
1242.140068,62,2061.805893
1226.665461,60,2062.082481
1229.105838,48,2062.315481
1203.831388,47,2062.546481
1270.844076,65,2062.840482
1228.68646,58,2063.12302
1210.892037,46,2063.357019
1316.801181,63,2063.64602
1200.992198,51,2063.900669
1195.282303,47,2064.131666
1283.50385,56,2064.402666
1251.894305,53,2064.656666
1287.49125,61,2064.943834
1248.437745,56,2065.215834
1292.083343,69,2065.538834
1186.338685,42,2065.757834
1230.10915,51,2066.008378
1248.605353,55,2066.270373
1288.464632,63,2066.563373
1196.329589,45,2066.793373
1172.711077,37,2066.990018
1288.289486,63,2067.284018
1254.575249,65,2067.604019
1151.438525,39,2067.808018
1280.127161,54,2068.063635
1226.547171,59,2068.333635
1202.105753,46,2068.563634
1331.110787,66,2068.868246
1211.450425,57,2069.148248
1257.068425,60,2069.426246
1257.495502,62,2069.732246
1288.69737,63,2070.029784
1268.676776,65,2070.333785
138.021983,86,2070.724785
1200.748057,55,2070.98534
86.868389,41,2071.19734
1304.152221,61,2071.48634
1233.103149,52,2071.738342
1158.771919,39,2071.942955
1157.032752,41,2072.156957
1203.374277,53,2072.405955
1145.72908,39,2072.608956
1255.806365,62,2072.897569
1262.508557,56,2073.167572
1301.961035,63,2073.46257
1152.264903,39,2073.66857
1249.808806,57,2073.956172
1262.058879,57,2074.234172
1196.242925,56,2074.515172
184.207755,82,2074.888709
1181.621565,43,2075.107708
1266.772253,76,2075.481709
1285.661646,66,2075.787709
1331.427712,71,2076.118291
1229.695181,62,2076.421291
1277.331212,68,2076.73129
1262.169607,65,2077.038907
1226.405151,60,2077.331903
1269.685051,62,2077.63991
1221.025933,60,2077.940512
1109.939391,31,2078.113512
1286.356537,69,2078.443512
1227.743688,54,2078.697512
1152.117058,36,2129.931204
1273.297926,58,2130.206204
1161.854407,46,2130.440203
1149.310516,34,2130.623204
1237.757918,53,2130.884204
1291.182134,65,2131.187204
1290.686673,58,2131.480204
128.233114,66,2131.784206
1152.102794,41,2131.997204
1262.664931,58,2132.275202
1294.021948,62,2132.564203
1234.344674,54,2132.823204
1337.371937,73,2133.158203
1129.117856,35,2133.351204
1258.791843,58,2133.628204
1212.665589,57,2133.913209
1170.058637,47,2134.152204
1238.784964,54,2134.425204
1187.141505,44,2134.648204
1165.526235,51,2134.906203
1299.367591,67,2135.217203
1150.733481,47,2135.455202
1236.557419,65,2135.758202
1226.099708,50,2136.007202
146.375789,85,2136.396203
1245.837175,51,2136.658202
1287.259977,71,2136.988203
1236.521368,64,2137.288203
1267.517043,56,2137.572202
1279.329879,63,2137.872202
1223.027268,58,2138.145202
1226.998719,50,2138.404202
141.078453,80,2138.769202
1255.600066,54,2139.038203
1205.407394,48,2139.284203
1310.829272,67,2139.616203
1331.380939,67,2139.923203
1277.637542,66,2140.226202
1202.20587,47,2140.459203
1246.462945,51,2140.723202
1239.839884,51,2140.984204
1245.622862,76,2141.332202
1223.685256,51,2141.581203
1183.637627,40,2141.795202
1231.207946,54,2142.055202
63.033675,39,2142.258202
1264.036361,61,2142.542205
182.123681,75,2142.886204
1247.365259,55,2143.153202
1318.837792,66,2143.456203
1131.402524,32,2143.632202
1193.257824,44,2143.853203
1222.792804,65,2144.174203
1153.907808,39,2144.375203
1250.0133,58,2144.645203
1198.619658,44,2144.874203
147.530644,69,2145.191203
1301.573506,62,2145.479203
1269.950355,71,2145.804203
1271.90727,54,2146.081203
1267.296893,69,2146.395202
1174.976983,43,2146.613205
1301.809939,58,2146.908202
131.408888,69,2147.220202
1298.310524,64,2147.515202
1248.956711,59,2147.793203
1181.758352,46,2148.025204
1304.252614,61,2148.315202
1178.692236,47,2148.544203
1202.428912,50,2148.788203
1256.795424,51,2149.051203
1290.139394,71,2149.397204
1292.770807,67,2149.707202
1275.425727,62,2150.014204
1260.564295,70,2150.339205
1177.411644,42,2150.553204
1220.279845,63,2150.851204
1236.331879,55,2151.115204
1192.723055,45,2151.345203
1218.848097,60,2151.631204
1135.106492,32,2151.806204
1245.120007,71,2152.152207
1287.549117,61,2152.436203
1156.886599,40,2152.645204
1201.394072,43,2152.873204
1185.945442,47,2153.110204
1264.846329,56,2153.397204
1203.233399,50,2153.642206
1219.434984,48,2153.877203
1233.180284,52,2154.139203
1321.197112,66,2154.442202
1291.770318,61,2154.752205
1212.899193,53,2155.011204
1274.836041,60,2155.298204
1196.495424,51,2155.539204
1305.025736,63,2155.832203
1198.161682,47,2156.065202
1187.726233,44,2156.292202
1197.270962,46,2156.531202
1232.006012,52,2156.782203
39.270457,35,2204.850606
1117.089984,31,2205.025606
1262.430547,63,2205.332607
1252.234158,53,2205.587606
1268.263979,64,2205.884605
1323.333664,70,2206.209605
1255.832667,61,2206.511605
1323.793843,65,2206.810605
1254.441608,73,2207.145605
1182.398049,52,2207.405605
1238.416249,52,2207.656604
1135.717259,32,2207.832605
1179.937771,43,2208.053605
1253.642434,53,2208.303605
1308.036023,64,2208.598604
1284.220978,62,2208.904605
1280.036233,65,2209.207604
1204.932702,53,2209.468605
1199.664958,57,2209.752605
1196.540448,53,2209.999606
1202.802199,46,2210.233606
1117.490583,33,2210.413604
1254.817654,54,2210.690605
1245.011303,51,2210.942605
1227.281189,51,2211.189605
1191.068402,41,2211.405605
1252.853876,53,2211.654604
1288.35102,61,2211.939605
1244.002763,68,2212.271605
1145.410384,38,2212.471604
1272.55398,61,2212.777605
1269.838415,67,2213.089604
1225.057409,50,2213.345605
47.589763,35,2213.532604
1168.188966,41,2213.747604
1295.900759,64,2214.044604
1099.283008,29,2214.209606
1231.811269,49,2214.458605
1216.522107,48,2214.706604
1177.511269,41,2214.923606
1228.733576,63,2215.229606
1150.811584,40,2215.437606
1201.145772,48,2215.677608
63.890812,38,2215.878605
1219.577422,49,2216.121605
1191.728601,44,2216.346605
1248.267298,56,2216.612605
1285.565881,66,2216.918605
1191.974752,43,2217.143605
1185.56176,40,2217.353605
1264.408166,53,2217.626605
1275.373566,59,2217.902605
1154.887308,45,2218.131605
1273.705134,71,2218.469604
1252.996765,50,2218.725605
1258.964392,57,2218.998605
1220.0769,54,2219.259604
1197.928215,43,2219.492605
1167.237196,44,2219.716605
1183.945767,46,2219.945605
1210.480852,47,2220.178607
1260.744553,66,2220.481605
1212.253194,55,2220.741605
1280.329295,63,2221.040605
1144.897523,38,2221.241605
1225.817706,59,2221.520604
1284.660494,57,2221.806605
1193.764557,45,2222.039605
1270.772731,71,2222.367604
1265.28077,59,2222.652605
1157.203962,49,2222.904604
1203.06679,44,2223.130605
1207.739245,49,2223.372604
1239.271535,53,2223.631604
1168.085324,45,2223.863605
1242.63255,49,2224.121606
1306.197674,63,2224.410604
1251.962897,75,2224.754606
1237.799718,56,2225.020606
1128.786132,34,2225.207606
1117.080877,32,2225.385608
1286.649316,63,2225.699608
1271.69702,60,2225.982606
1272.329346,62,2226.274606
1269.425972,64,2226.589606
1267.840801,72,2226.923606
1311.339639,63,2227.243606
1196.157197,41,2227.460606
1301.681058,65,2227.762605
1159.90112,42,2227.980606
73.300235,88,2228.385606
1275.782504,64,2228.699605
1273.171073,58,2228.982605
1218.480679,58,2229.261605
1248.423797,58,2229.533605
1263.925835,66,2229.838604
1112.832629,29,2230.002604
1276.075056,58,2230.286605
1253.574576,60,2230.566605
1239.424559,49,2230.814605
1203.827506,47,2278.170606
1281.123825,67,2278.473605
1263.52902,63,2278.758605
1214.374956,48,2278.995607
1327.144399,68,2279.308604
1267.027307,53,2279.557605
1201.301493,53,2279.817605
1182.345958,50,2280.067605
1293.54674,59,2280.342605
1234.630157,52,2280.594604
1194.665686,46,2280.828605
1237.436782,53,2281.084605
1167.140506,39,2281.287605
1179.309496,41,2281.501605
1251.698389,60,2281.794605
1199.236044,51,2282.052605
1199.672046,45,2282.280604
1140.579462,43,2282.502605
1118.995351,54,2282.780604
1278.220824,59,2283.082604
1132.736434,35,2283.272605
1237.493998,56,2283.555605
1189.831105,56,2283.831605
1217.755252,60,2284.104606
1204.240741,53,2284.369605
1255.140899,57,2284.635605
1175.417013,41,2284.844605
1260.376968,56,2285.110605
1282.531927,60,2285.397605
1218.027543,61,2285.674604
1174.789272,54,2285.946649
1220.071857,58,2286.224606
1236.270895,53,2286.484606
1180.960595,47,2286.717606
1245.838352,62,2287.016611
37.814306,33,2287.195606
1297.086784,65,2287.500604
1211.649142,50,2287.743605
1177.228268,52,2288.007604
1256.593131,73,2288.337605
1232.514428,52,2288.593605
1207.223005,45,2288.824605
1302.370222,61,2289.112604
1251.521278,51,2289.356604
1184.084092,44,2289.579606
1260.156326,53,2289.829605
1284.642299,58,2290.103605
1296.443089,59,2290.373605
1263.519622,57,2290.645605
1178.7598,50,2290.895604
1217.368463,47,2291.130605
1143.642169,38,2291.328604
1308.55729,60,2291.604606
1284.739283,65,2291.903605
1311.849604,63,2292.198605
1155.748704,52,2292.464605
1294.833988,60,2292.747604
1211.640946,54,2293.02163
1254.76919,55,2293.302604
1232.915091,50,2293.546605
1284.845764,60,2293.839604
1150.781219,43,2294.062604
1257.728739,53,2294.337605
1242.463982,63,2294.625605
1138.106293,48,2294.874604
84.101482,40,2295.083605
1192.856323,46,2295.318605
1197.276101,54,2295.584605
1225.301542,51,2295.843606
1252.56969,62,2296.153607
1224.775625,56,2296.415606
1220.814934,47,2296.657606
1227.726268,54,2296.920606
1296.386348,58,2297.191606
1277.940529,57,2297.481606
1129.135252,34,2297.665606
1211.396316,49,2297.910605
1295.234333,74,2298.274605
1294.179943,60,2298.564605
1259.839951,53,2298.816604
1174.899534,46,2299.097605
1236.703229,58,2299.394606
1252.677621,53,2299.674606
1190.900474,51,2299.940605
1232.197646,50,2300.191606
1291.481812,68,2300.509605
1250.473092,67,2300.841605
1273.324393,61,2301.150605
1298.206638,67,2301.462605
1184.467154,47,2301.707604
1141.776293,38,2301.929606
1296.52691,69,2302.288606
1300.325516,63,2302.597605
1187.346128,43,2302.825605
1196.148659,47,2303.064604
1222.664067,57,2303.344605
1174.245812,44,2303.566606
1231.025974,63,2303.877606
1214.543817,47,2304.115605
1158.208484,47,2304.362605
1257.323848,65,2354.766604
1314.163348,65,2355.094604
1205.829404,46,2355.332604
1223.057419,50,2355.576605
1289.688552,59,2355.851608
1155.231151,39,2356.056606
1289.895412,58,2356.330606
1282.701258,70,2356.666605
1253.375477,66,2356.989606
1202.388423,53,2357.244606
1174.478321,41,2357.458606
1156.615131,42,2357.676622
1151.325834,37,2357.874607
1301.789244,66,2358.181606
1212.168286,50,2358.430606
1288.687879,65,2358.735606
1299.579754,57,2358.999608
1275.876825,62,2359.292608
1150.940612,35,2359.482606
1290.952539,67,2359.810606
1312.654258,66,2360.138606
1208.855051,49,2360.384606
1235.773372,56,2360.652606
1159.544622,37,2360.854605
1200.823849,50,2361.107607
1215.707272,64,2361.423604
1289.333466,66,2361.730605
1232.500535,49,2361.966604
1193.348286,45,2362.192606
1277.098018,55,2362.451604
1243.133565,64,2362.748604
1310.234064,70,2363.073605
1257.127326,60,2363.352604
1189.98986,43,2363.578604
1259.164703,56,2363.850605
1298.172419,59,2364.125604
1243.661021,72,2364.452604
1166.583347,37,2364.649605
1287.38856,69,2364.981605
1254.157249,54,2365.241608
1275.874754,63,2365.553605
1205.565474,47,2365.788605
1245.205952,62,2366.072645
1213.320697,46,2366.298604
1243.874964,56,2366.560605
1173.392118,43,2366.777605
1229.182244,48,2367.013606
1276.389779,66,2367.352605
1260.193193,57,2367.620605
1165.303248,40,2367.825606
1146.974523,56,2368.110605
1276.428173,59,2368.391605
1226.932014,64,2368.698605
1238.528779,76,2369.042606
1217.986303,49,2369.283604
1244.271275,49,2369.538604
1163.101242,37,2369.740605
1255.534387,68,2370.048605
1178.477694,42,2370.265604
1255.962335,56,2370.537605
1274.581411,65,2370.835604
1239.146778,64,2371.126605
1252.264797,70,2371.452605
1303.243987,66,2371.760604
1223.758034,61,2372.059606
1228.134139,48,2372.294605
1238.857085,50,2372.549605
1219.856208,55,2372.819604
1275.512566,64,2373.115605
1162.090662,40,2373.323605
1260.461143,69,2373.640606
79.325492,88,2374.042605
1235.109927,51,2374.296605
1166.77519,40,2374.506605
1268.252809,67,2374.811604
1210.464799,44,2375.043608
1254.003446,54,2375.303607
1253.745838,61,2375.597606
1226.071456,51,2375.859606
1188.232123,44,2376.084606
1266.158067,57,2376.37561
