#{"t_start": 1700644600.068403, "env_id": "None"}
r,l,t
1279.737068,67,14100.008335
1242.428173,73,14101.148893
1242.975977,60,14102.033529
1189.782024,44,14102.733793
1166.612117,43,14103.423424
1145.280964,53,14104.211425
1276.345254,62,14105.175121
1290.168316,67,14106.20442
168.911331,80,14107.435633
1274.592153,58,14108.305633
123.094952,68,14109.377295
1192.385137,49,14110.129859
1278.906607,68,14111.133474
1169.194799,48,14111.896087
1212.661354,47,14112.636652
191.598596,59,14113.554204
1275.675529,62,14114.480824
1254.801675,62,14115.406394
1301.079251,60,14116.361394
1256.199572,58,14149.962228
1204.102571,49,14150.708783
1264.861457,63,14151.685429
1202.252619,50,14152.480921
1201.40397,51,14153.328919
1256.107105,60,14154.256548
35.623748,41,14154.897199
1279.300834,62,14155.88478
1178.966178,57,14156.774338
1271.780988,71,14157.789564
1229.307678,70,14158.915157
1295.202476,72,14159.99769
1262.902324,57,14160.910242
116.67761,53,14161.782867
1175.571985,45,14162.507677
1269.768784,79,14166.66807
1263.829816,60,14167.558623
1238.675065,60,14168.556253
1190.883861,46,14169.259355
1173.327408,44,14169.92712
1236.542037,53,14170.770778
1232.282977,60,14171.753435
1269.958105,55,14172.611048
1177.102167,64,14173.566546
1284.103345,65,14174.528107
1114.956179,35,14175.119109
1265.767971,75,14176.238797
1204.296265,53,14177.105302
1134.824458,72,14178.206866
1252.179765,60,14179.07551
1225.189204,54,14179.950101
1188.521907,54,14180.811667
1172.502519,40,14181.384225
1237.110998,81,14182.680439
1154.692237,39,14183.292655
1278.686113,65,14184.276243
1212.552036,67,14185.265933
1262.374614,70,14186.358558
1141.81712,37,14186.904091
1208.502208,46,14187.623647
1271.917963,64,14188.605561
1272.469062,66,14189.623173
1221.731743,62,14190.546764
1192.226286,52,14191.298764
1271.753589,59,14192.232991
1291.989837,68,14193.236548
1263.635748,53,14194.091097
1266.041639,71,14195.173691
1238.841671,66,14196.269286
1171.679055,41,14196.855864
1245.57309,56,14200.656044
1231.05331,57,14201.5776
1161.048286,56,14233.457909
1189.973628,52,14234.286384
1332.622247,80,14235.499552
1243.445256,65,14236.477444
1289.330314,59,14237.312444
1286.661224,71,14238.453643
1242.034106,56,14239.275643
1283.815345,66,14240.301269
1283.458032,63,14241.269901
1250.650592,54,14242.12245
95.831223,47,14242.859999
1312.183047,78,14244.077566
1225.011779,55,14244.884123
1147.924253,39,14245.399945
1144.590578,40,14246.002483
1312.296739,72,14247.09603
1212.676897,52,14247.88858
1283.773219,70,14248.918213
122.993476,52,14249.71283
1247.366231,54,14250.577478
219.897087,61,14251.441024
1259.137458,69,14252.466586
1296.236765,66,14253.529196
1259.317889,59,14254.343193
163.508481,72,14255.382785
1339.175753,76,14256.521968
1180.746469,39,14257.122969
1302.024196,62,14258.099594
1248.356464,54,14258.94421
1268.809692,66,14259.933469
1275.872779,59,14260.843577
1214.976399,55,14261.683224
1192.861886,48,14265.347376
1242.432758,66,14266.34403
1272.962218,69,14267.442285
193.190258,79,14268.571868
1235.259936,57,14269.478432
1189.504586,45,14270.151434
1290.486456,63,14271.059037
1208.850922,58,14271.94359
1188.232014,56,14272.788214
160.328358,68,14273.762793
1223.839295,73,14274.854429
1193.101826,55,14275.694057
1141.230741,49,14276.424604
1315.173566,62,14277.374602
1309.544232,65,14278.364146
1195.185275,67,14279.455309
179.782655,60,14280.409414
1178.228757,46,14281.096925
1233.62615,58,14313.142178
1195.053415,67,14314.187712
1228.526881,59,14315.08835
1208.719109,56,14315.936911
1178.962674,44,14316.621015
1143.139116,36,14317.190013
1280.193278,62,14318.13459
1179.506912,40,14318.790249
1259.396871,60,14319.689801
1277.635813,60,14320.636369
1275.451018,64,14321.50894
1253.190536,68,14322.525561
1320.351796,72,14323.58418
1281.41996,63,14324.554732
1274.563794,71,14325.620308
80.102542,46,14326.259274
1300.717511,80,14330.521386
1180.749893,47,14331.149385
1184.511596,48,14331.88297
1204.852278,55,14332.730582
1194.557804,57,14333.587125
1230.864151,51,14334.335125
1221.414934,51,14335.12186
1345.376508,78,14336.32828
1239.275383,54,14337.127835
1218.771292,62,14338.060442
1219.111058,49,14338.891056
1298.709693,68,14339.875707
1243.603265,60,14340.83431
1308.560573,69,14341.840905
1289.441912,61,14342.749454
1269.457681,57,14343.635021
1305.038593,62,14344.584624
1126.48259,35,14345.069624
1195.137696,53,14345.851949
1279.835369,63,14346.856589
1230.518623,51,14347.665145
1196.415127,43,14348.274146
1223.060344,48,14349.002681
1231.431062,56,14349.890308
1177.181218,41,14350.516875
1181.677781,66,14351.500516
1125.384201,41,14352.159517
1144.135367,37,14352.729074
1265.155853,70,14353.763292
1312.501129,78,14354.978821
1246.04996,69,14356.003375
1223.013578,57,14356.851008
1195.588062,39,14357.434557
1228.462982,55,14358.267557
1268.117243,66,14359.325189
1228.989201,58,14360.228344
1258.802726,74,14361.338925
1300.125543,72,14396.515797
1268.822942,60,14397.456463
1217.566531,50,14398.213466
1272.111711,66,14399.154059
1226.190582,53,14399.948666
1237.80443,54,14400.738277
1244.264341,70,14401.821888
1191.404098,56,14402.673454
1170.942449,42,14403.344454
1182.227217,44,14403.993077
1198.978602,62,14404.925638
1242.693037,55,14405.823269
1232.820359,59,14406.723821
1270.248814,59,14407.564404
1180.744316,55,14408.462037
1229.013779,49,14409.196037
1272.35262,57,14409.981598
1256.168168,70,14411.002224
1333.083966,67,14411.972818
1224.432736,56,14412.787403
1201.49872,54,14413.635941
1229.612012,53,14414.44749
1207.476344,48,14415.09949
1279.447455,74,14416.265051
1205.676548,49,14416.920608
1284.139319,61,14417.852197
1289.212589,64,14418.762841
1177.641105,47,14419.395841
1247.473823,67,14420.423088
1249.473524,60,14421.318088
1314.937283,77,14422.420244
1256.052108,64,14423.423799
1240.548579,52,14424.140394
1208.995008,50,14424.870017
1245.235926,53,14425.703375
1294.219817,67,14429.685559
1279.510473,56,14430.539867
1211.770448,48,14431.268867
1230.083028,50,14431.999496
1175.376084,52,14432.85008
1228.356632,50,14433.643634
1162.20256,39,14434.235634
1212.078522,66,14435.196199
1208.506087,58,14436.178766
1240.451004,59,14437.00632
1248.63772,61,14437.889923
1189.624193,53,14438.672472
1314.380357,66,14439.644037
1216.125219,48,14440.362037
1247.976878,80,14441.597236
1191.65451,43,14442.217236
1223.462912,61,14443.188405
1203.100271,56,14473.411401
199.837639,63,14474.336403
1291.289446,61,14475.290399
1227.851302,52,14476.039032
1261.7012,65,14476.978595
1190.685399,67,14478.072166
1274.704905,70,14479.096726
1275.359,57,14479.982268
1236.399273,53,14480.796878
1267.375795,56,14481.643469
1261.905449,60,14482.532019
1317.814253,73,14483.617646
1287.62332,70,14484.661197
1298.478989,61,14485.620805
154.471295,52,14486.453364
1319.003279,66,14487.481483
1195.717723,62,14488.406483
178.474932,64,14489.339125
1150.555584,41,14492.86132
1225.107148,55,14493.708868
1301.578628,68,14494.677484
1319.044354,71,14495.741955
1213.686077,48,14496.475575
1202.406615,50,14497.300575
1248.255681,57,14498.184131
90.379561,47,14498.874687
178.736974,64,14499.773314
1292.512999,61,14500.689126
1186.838219,49,14501.511772
1242.390629,61,14502.434443
1240.751681,58,14503.336443
1211.06768,51,14504.169084
1266.372586,71,14505.291731
1276.765063,59,14506.200848
1230.606601,67,14507.19041
1156.999508,49,14507.886965
1306.507291,68,14508.929593
1284.659806,65,14509.885144
172.630698,58,14510.763762
1238.05588,62,14511.701378
1234.120826,61,14512.676925
1186.832689,44,14513.276855
1241.740189,57,14514.155416
1279.679342,68,14515.245981
1235.65455,63,14516.222615
222.565008,80,14517.393239
1191.83501,46,14518.070843
208.347461,64,14519.076469
1336.687664,73,14520.089018
1248.384143,67,14521.137238
1207.059078,48,14550.962235
1218.807767,67,14551.99842
1262.153413,67,14556.003595
1207.675537,54,14556.823147
1285.333302,64,14557.806702
1215.02457,50,14558.608303
1322.874655,66,14559.625866
1194.153752,49,14560.409251
1255.424143,59,14561.320879
175.555383,54,14562.184433
225.753389,68,14563.184006
1239.148269,56,14564.030653
1254.580952,55,14564.868272
1284.089349,70,14565.883907
121.690256,57,14566.728933
1124.152917,40,14567.356933
1229.224813,48,14568.135552
1157.051511,39,14568.703187
1217.234869,52,14569.440808
1274.735461,63,14570.367807
1318.114755,68,14571.373362
1321.44937,77,14572.454464
1211.185634,56,14573.310465
1225.827409,61,14574.287067
1218.735223,50,14575.10265
1215.585628,51,14575.840186
1229.536828,54,14576.646576
1221.401092,68,14577.690211
1147.301157,48,14578.40121
1279.143785,61,14579.333842
1249.188634,67,14580.381403
1217.734642,51,14581.083956
1205.21417,57,14581.900518
217.494019,66,14582.883082
1200.772567,50,14583.641629
181.575096,54,14584.440194
1182.703346,42,14584.993194
1209.51847,46,14585.728806
1293.933791,63,14589.594031
1251.162382,57,14590.493608
1263.539896,83,14591.797234
1265.138055,56,14592.585862
1258.491799,58,14593.529405
1177.69714,42,14594.188404
1206.762604,46,14594.847969
1259.792209,75,14595.947542
1145.455481,38,14596.55217
1285.123309,66,14597.536721
1303.263778,73,14598.691352
1268.66727,65,14599.638909
1229.534878,72,14600.728534
1291.274039,75,14629.123646
197.45537,69,14630.149789
1174.795475,49,14630.913338
1330.605555,69,14631.973967
1232.73706,61,14632.922619
1220.471304,54,14633.756233
1175.243704,46,14634.520551
1176.632025,45,14635.223551
1306.257631,66,14636.132163
1166.191872,52,14636.922715
1269.015926,62,14637.882296
1185.571505,47,14638.607401
1239.945535,68,14639.630961
1195.919221,48,14640.405539
1245.518662,74,14641.509117
1227.893661,57,14642.399115
1286.903851,66,14643.371659
1302.705982,61,14644.288272
1222.099032,50,14645.057828
1206.359613,64,14646.001439
1295.562721,69,14646.997572
1225.539527,52,14647.805212
1266.502189,66,14651.742646
1270.581068,73,14652.85029
1304.0605,71,14653.849844
1300.033573,73,14654.930458
1236.874646,59,14655.804011
1202.237373,52,14656.584566
1249.958451,56,14657.472139
1259.533682,76,14658.631749
89.53342,39,14659.273748
121.346987,47,14660.008378
192.691936,56,14660.935941
131.410381,51,14661.672544
121.785757,44,14662.335542
102.899702,45,14663.000183
183.197526,58,14663.870748
-33.380456,54,14664.741303
141.993565,64,14665.774955
34.460146,32,14666.180956
167.492241,61,14667.132499
112.205058,59,14668.03712
129.968788,50,14668.793839
67.242675,39,14669.415395
160.003654,54,14670.208395
87.122832,45,14670.911943
202.803074,67,14671.942558
209.588784,62,14672.905899
93.278363,49,14673.705521
249.929886,72,14674.794074
179.189501,64,14675.813632
89.561079,38,14676.351631
138.768045,58,14677.264366
37.481846,33,14706.410898
86.18568,45,14707.125896
144.030519,57,14708.031451
138.041219,61,14709.006028
148.479757,49,14709.756606
152.444461,53,14710.601166
182.23807,63,14714.478645
107.529019,58,14715.397645
153.128507,53,14716.201262
100.919705,44,14716.969388
151.616276,49,14717.719925
107.579482,47,14718.422477
45.738763,33,14718.93848
132.317687,50,14719.766902
81.824501,35,14720.360904
107.425304,48,14721.031456
245.153513,77,14722.147001
170.872221,55,14722.987644
154.229811,53,14723.800353
186.113443,63,14724.808906
225.177705,76,14725.993516
130.833471,66,14727.064073
229.331178,63,14728.057625
217.919517,64,14729.052258
52.187226,35,14729.54367
170.676534,66,14730.585283
98.939418,44,14731.290282
82.521418,36,14731.922925
101.079924,38,14732.458924
181.54095,65,14733.450484
201.513915,58,14734.411033
168.329407,63,14735.387033
196.916682,60,14736.303625
111.993287,44,14737.07015
104.822112,48,14737.747702
88.71085,41,14738.406702
94.336703,44,14739.05686
185.877993,66,14740.05541
98.792568,72,14741.206971
187.920282,65,14742.224035
163.191024,60,14743.169459
128.608212,51,14743.966017
65.867668,35,14744.562594
132.112797,51,14745.361592
78.406731,48,14749.030035
67.862836,40,14749.709621
126.06681,57,14750.524233
174.18851,61,14751.473839
86.209998,42,14752.084839
170.038648,65,14753.084399
233.945492,71,14754.139943
153.717954,54,14755.009588
208.153128,64,14756.019187
145.281134,49,14756.848738
119.620358,45,14757.524291
145.546018,52,14758.32629
213.500167,60,14790.213773
120.320719,48,14790.926409
153.528228,56,14791.795963
171.033726,63,14792.732522
150.020099,63,14793.651403
172.591432,63,14794.55797
195.559416,57,14795.421521
163.953268,66,14796.501144
-0.65235,73,14797.541084
122.429155,46,14798.260084
133.375234,48,14798.928655
72.90872,39,14799.512207
191.861044,62,14800.486749
158.886755,57,14801.339749
206.558051,61,14802.292344
130.600951,74,14803.363902
94.227683,44,14804.017468
185.641913,57,14804.917024
102.088112,43,14805.561576
114.133648,58,14806.489598
193.306047,65,14807.421851
171.625152,60,14808.391851
151.926675,64,14809.377478
176.452894,61,14810.292114
110.712447,59,14814.193395
200.996786,63,14815.17702
87.938789,39,14815.740645
58.592521,36,14816.302642
131.731296,60,14817.288295
128.705157,49,14818.059912
159.470415,65,14819.071467
158.934294,53,14819.896096
147.435724,54,14820.774846
176.441405,57,14821.706394
208.979369,68,14822.708948
194.481467,63,14823.644554
108.804298,49,14824.375554
100.141314,47,14825.153747
70.54463,39,14825.78936
181.187467,56,14826.605011
170.039597,74,14827.739579
183.779489,61,14828.669219
156.340318,69,14829.751839
146.984728,60,14830.705477
113.816548,46,14831.437123
98.291437,43,14832.112123
153.270911,70,14833.170686
72.887734,43,14833.852304
245.535523,65,14834.88186
169.104577,58,14835.883476
105.10053,44,14836.560108
116.62299,49,14837.28311
78.029876,38,14837.939701
176.270729,62,14838.88274
185.626257,54,14870.70918
160.695793,61,14871.604734
174.003043,53,14872.378732
123.118012,48,14873.079383
196.737427,60,14874.040046
193.524223,65,14875.047605
119.785821,45,14875.714151
202.535009,70,14879.682887
172.037987,72,14880.725424
124.621294,58,14881.651049
135.538364,53,14882.417379
101.971978,41,14882.985379
134.285027,50,14883.795991
169.523619,53,14884.616554
184.090541,62,14885.608111
112.240843,53,14886.361112
110.429699,48,14887.12667
102.800013,41,14887.766309
143.378364,59,14888.662316
150.728258,56,14889.479866
152.077297,51,14890.227868
100.626425,45,14890.899516
179.029584,58,14891.808136
103.177129,42,14892.410687
109.0686,42,14893.078686
60.477774,41,14893.754351
207.09451,64,14894.753914
42.181322,32,14895.271915
132.084241,68,14896.374579
153.225692,57,14897.260215
96.553414,47,14898.01577
39.355642,29,14898.405399
119.45421,52,14899.221401
150.794149,52,14900.05902
121.051786,47,14900.829558
78.73474,39,14901.379559
162.60019,56,14902.286174
150.408571,69,14903.333716
179.301783,69,14904.457825
131.363191,49,14905.190826
189.244891,61,14906.151467
146.994651,50,14906.907025
154.805204,70,14908.050643
180.663894,54,14908.897264
163.52774,62,14909.921875
86.666286,38,14910.506546
204.176788,68,14914.571976
134.41059,49,14915.323975
135.114372,49,14916.112608
169.093756,70,14917.197212
91.474018,41,14917.893769
211.794728,63,14918.928388
238.776041,69,14919.944934
40.466988,30,14920.465504
149.914215,59,14921.389503
117.556579,43,14922.043128
138.91547,48,14953.947809
81.741149,44,14954.614362
162.088917,51,14955.396363
189.482682,57,14956.272924
213.486765,65,14957.317556
182.862636,61,14958.328182
182.937779,56,14959.208807
173.163182,56,14960.0724
168.534766,74,14961.177029
138.466474,53,14962.028689
47.611565,32,14962.536324
151.084801,58,14963.415992
62.547429,38,14963.966991
161.942396,55,14964.88021
167.822032,59,14965.738852
191.437014,56,14966.565389
189.182156,69,14967.635007
81.099881,47,14968.366005
114.622769,45,14969.005555
142.788464,70,14970.101113
145.970057,51,14970.859665
142.568701,53,14971.689294
63.137876,35,14972.208295
118.014648,47,14972.888871
124.154215,46,14973.572476
149.135527,52,14974.374474
68.866257,41,14975.037031
146.711496,60,14975.937585
96.498914,58,14976.775158
167.622152,64,14980.708579
155.104299,51,14981.475127
114.201733,45,14982.204126
92.634063,48,14982.927909
167.468341,69,14984.030474
94.667763,40,14984.650029
55.795265,34,14985.175029
195.504269,58,14986.000941
182.697314,57,14986.851579
237.959663,66,14987.836134
87.819793,49,14988.65169
218.427168,64,14989.63345
184.82973,59,14990.534062
182.134964,59,14991.358063
195.085948,64,14992.378609
103.019673,46,14993.009212
210.174536,65,14994.019767
173.673016,59,14994.911321
200.17026,62,14995.866948
254.085161,73,14997.008458
167.866663,53,14997.843009
37.268271,32,14998.35301
206.593463,70,14999.36964
163.650534,51,15000.183187
110.338993,52,15000.986816
61.125163,36,15001.564453
214.426706,61,15002.41445
85.562087,40,15034.06121
130.093234,47,15034.773846
101.227054,43,15035.427658
146.87851,46,15036.081656
126.240834,58,15036.982215
165.006189,54,15037.826846
156.067597,53,15038.696483
184.467199,55,15039.536018
92.82872,43,15040.15502
174.193022,60,15041.028579
189.229172,62,15041.954198
173.771902,52,15045.690959
227.733312,66,15046.737586
175.492386,54,15047.484154
223.317601,62,15048.484742
179.1657,66,15049.486308
198.286805,60,15050.452862
109.649112,51,15051.258862
179.536274,55,15052.098432
117.200049,52,15052.963976
185.49794,57,15053.853585
221.927005,61,15054.768894
149.994544,50,15055.532496
176.898147,62,15056.424054
72.401449,38,15057.076056
189.066309,56,15057.939604
189.657268,60,15058.874444
113.806128,47,15059.613996
176.486594,63,15060.592624
228.211511,65,15061.570189
231.454843,67,15062.587807
238.701216,66,15063.582376
45.718104,34,15064.112375
251.638295,69,15065.125935
90.72997,49,15065.87448
146.479737,51,15066.666039
139.585045,76,15067.799746
170.408669,54,15068.627301
175.827858,67,15069.668841
143.696792,50,15070.446804
148.38111,60,15071.405811
215.078526,67,15072.41498
104.852147,44,15073.097979
147.437919,54,15073.913649
128.501619,47,15074.702203
99.469047,41,15075.261204
112.975563,47,15075.91984
49.854107,34,15076.509395
136.113406,50,15080.280088
63.132354,39,15080.907659
112.80453,43,15081.550238
189.232673,62,15082.539816
228.935493,62,15083.532496
201.332846,62,15084.491741
173.315983,56,15085.35268
200.363836,57,15116.772768
78.191876,39,15117.310767
98.661297,55,15118.197636
199.972518,58,15119.123227
217.945104,68,15120.14109
151.706167,52,15120.909342
58.361065,38,15121.518973
186.727702,65,15122.512661
170.974549,54,15123.400657
66.268775,41,15124.022315
142.022804,49,15124.782581
141.274128,50,15125.516118
142.241752,50,15126.300117
115.696046,47,15127.02973
207.116774,67,15128.058372
1137.337136,37,15128.673904
1150.660501,57,15129.477071
1181.201347,43,15130.148071
1252.470319,58,15131.023691
1202.374804,52,15131.846243
1196.577377,59,15132.772866
1266.72657,65,15133.830425
1238.266397,53,15134.641981
1212.708377,53,15135.472564
1238.748109,59,15136.368563
1191.31966,47,15137.124206
1236.371266,60,15138.043961
1190.591154,57,15138.871521
1239.45819,50,15139.597086
1292.252239,69,15140.60963
1213.089416,57,15141.488165
1212.663988,51,15145.268804
1250.6408,64,15146.269429
140.107787,62,15147.186018
1261.496436,61,15148.136586
1174.930814,58,15149.067159
1119.22694,35,15149.582759
1154.106323,46,15150.278761
1224.197179,75,15151.429875
1295.211027,62,15152.408432
1261.673184,80,15153.622987
1267.873612,58,15154.50864
1219.000038,51,15155.31764
1310.37359,69,15156.377213
1162.100511,41,15157.051771
1244.212943,56,15157.902336
1295.659254,61,15158.804174
1272.943354,63,15159.769731
1171.106276,51,15160.584354
1231.175063,59,15161.463923
1207.798216,50,15162.216922
1198.452945,46,15162.934235
1326.74266,64,15163.910794
1294.82731,67,15164.891356
1136.518572,37,15196.767469
1181.060318,44,15197.431025
1212.629289,72,15198.586636
1265.32591,59,15199.452194
1266.293213,62,15200.478817
1334.436745,73,15201.603479
1304.237216,78,15202.844109
1311.121383,70,15203.933654
1208.070367,62,15204.925194
1245.229175,76,15206.011741
1307.782745,64,15206.964298
1314.733743,71,15210.96951
1287.468571,59,15211.91831
1233.863592,63,15212.846898
1213.116957,48,15213.680547
1247.815175,71,15214.752089
1178.778899,48,15215.476685
1162.071919,44,15216.164685
1255.859014,66,15217.139323
1202.40746,50,15217.86988
1236.325097,53,15218.646311
1212.059871,70,15219.67486
1163.600787,38,15220.201859
1171.339195,38,15220.7475
1272.607749,70,15221.809094
1239.847507,55,15222.626652
1231.685879,56,15223.45322
1270.039809,61,15224.38322
109.139313,75,15225.545408
1254.276236,55,15226.423602
1112.601395,38,15226.960602
1291.896625,64,15227.928249
1256.864785,55,15228.783636
1223.938217,51,15229.580189
1185.162746,44,15230.274189
1241.333128,67,15231.288823
1225.986949,52,15232.123379
1185.382452,43,15232.808739
1336.924504,73,15233.875365
1270.4981,58,15234.61195
182.053605,80,15235.849543
1230.172485,52,15236.631129
1234.077473,52,15237.400131
1172.031873,46,15238.058676
1173.907501,44,15238.711227
1269.287318,59,15239.572782
1244.010915,61,15240.458386
214.056715,75,15244.57976
1276.07937,64,15245.533743
1263.339934,62,15246.473387
1140.580753,47,15247.107385
1278.876786,59,15276.049111
1295.259142,67,15277.045665
1240.413764,55,15277.95571
1203.756937,47,15278.565274
1221.720865,53,15279.37267
1229.583351,54,15280.219222
1270.917705,63,15281.255838
1295.723282,74,15282.266391
1252.858359,74,15283.393044
175.417414,59,15284.254601
1258.450369,62,15285.145152
1321.480032,71,15286.261707
1261.160738,59,15287.093287
1205.750425,52,15287.891843
1248.721812,68,15288.85744
1214.988489,53,15289.703766
1202.985264,45,15290.448378
1336.880104,68,15291.508929
1291.817067,63,15292.444484
1170.570405,46,15293.187483
154.15131,56,15294.008054
1270.424135,62,15295.002606
1275.548895,59,15295.911163
1327.957849,70,15297.006746
1249.753061,57,15297.89536
1211.741373,49,15298.641996
1188.941162,66,15299.587114
1257.035669,59,15300.474721
1137.216645,44,15301.18572
-2.62359,42,15301.830266
1175.27222,43,15302.470833
114.117298,44,15303.127833
1253.579843,56,15306.868056
1270.962703,63,15307.813675
1196.074122,49,15308.473306
1240.835311,54,15309.319306
1224.67909,51,15310.053912
1246.536166,54,15310.863556
1296.263857,64,15311.821097
1264.621712,61,15312.788694
1231.143133,52,15313.569283
1256.309001,62,15314.434859
1231.520416,52,15315.234858
1167.409918,41,15315.857274
231.584958,82,15317.041836
1250.700161,58,15317.917399
1322.712499,78,15319.119958
1268.814166,71,15320.216498
1205.935995,58,15321.064086
1162.57124,41,15321.738621
1223.239487,65,15322.756023
1245.518404,55,15323.595515
1312.867842,67,15353.817672
1271.241605,60,15354.730358
1271.852794,63,15355.62957
1234.745356,59,15356.501753
1255.289896,63,15357.371753
1305.49951,68,15358.407541
1192.609266,48,15359.10455
1294.554047,70,15360.10583
251.901615,77,15361.268493
1209.70649,46,15362.018716
167.324447,63,15362.940316
1218.328636,43,15363.652872
1235.023798,60,15364.581502
1230.878553,54,15365.384504
1299.808471,61,15366.326344
106.703329,47,15369.934938
1211.970751,48,15370.671617
1282.892191,79,15371.830261
170.208335,56,15372.717484
1289.969178,62,15373.668622
123.09214,54,15374.499245
1280.84985,61,15375.394246
249.168243,70,15376.502976
1195.783517,44,15377.158976
1281.609742,63,15378.053593
57.07524,77,15379.231215
1249.017319,59,15380.067762
247.091679,72,15381.140325
1267.750008,69,15382.104875
1249.281725,58,15383.019435
208.13512,62,15383.961
1198.563805,46,15384.683634
1310.57907,69,15385.763234
1184.985008,45,15386.446774
1259.215001,56,15387.253776
1260.981931,62,15388.233473
1214.656855,51,15388.961026
1286.151515,73,15389.965578
1306.186116,64,15390.966867
1257.709904,83,15392.185198
1252.009362,68,15393.168818
1273.457071,59,15394.092455
1276.636742,62,15394.953647
1289.656692,58,15395.881259
1295.733875,69,15396.905842
1219.396129,52,15397.69305
1290.743317,61,15398.590921
1288.129624,60,15399.42356
1158.438863,45,15403.020193
1283.608976,73,15433.26911
1186.469096,44,15433.888671
1330.511878,69,15435.022875
1192.948051,48,15435.743432
1216.590574,51,15436.474973
1321.397387,75,15437.629585
194.311739,66,15438.54938
1216.290658,52,15439.330379
1271.615765,64,15440.277945
1343.655501,71,15441.265568
1304.496206,77,15442.3707
1292.187727,62,15443.370464
1245.669809,55,15444.107035
1229.51615,53,15444.867759
1269.394971,58,15445.692372
1328.47949,66,15446.744915
1248.546487,54,15447.529477
1222.628065,50,15448.216477
1297.252512,67,15449.211111
1272.469061,62,15450.109668
128.009224,56,15450.936046
1175.414849,52,15451.710629
1326.729084,68,15452.754143
1270.763955,62,15453.624762
1304.810913,77,15454.784312
1196.92527,49,15455.477312
1248.739167,51,15456.19127
1302.338079,64,15457.201823
214.063209,73,15458.253447
1188.112646,51,15459.037018
1273.873571,58,15459.901047
140.753313,57,15460.725661
1311.726878,64,15461.640304
1190.42439,53,15465.373864
198.291706,61,15466.264494
1132.059473,56,15467.128002
1277.957991,70,15468.181548
1266.683051,68,15469.198792
1345.30886,74,15470.295993
1303.02819,63,15471.165973
1215.362133,53,15472.071592
1333.062224,70,15473.062265
1157.970117,44,15473.66882
1264.658032,58,15474.502422
1302.89846,65,15475.441154
1260.163767,58,15476.227155
1299.189433,72,15477.361787
1303.532472,67,15478.323345
1205.05804,51,15479.012901
1188.672151,44,15479.70426
1236.286177,52,15508.727808
1168.266384,44,15509.362852
1230.697149,51,15510.08449
1168.418431,63,15511.043987
1220.299144,50,15511.731586
1218.107927,51,15512.481179
1241.574403,54,15513.27318
1262.100908,60,15514.159418
1205.132441,52,15514.930013
1210.967749,49,15515.603631
1305.221069,76,15516.789215
1244.185042,57,15517.606217
1271.063179,79,15518.763902
1313.064772,71,15519.835525
1290.847714,59,15520.727116
1260.963137,65,15521.723628
1201.179972,47,15522.387628
1291.206144,63,15523.30624
1216.626203,52,15527.011427
1255.565186,54,15527.828043
1273.424999,67,15528.796596
1144.270584,40,15529.389596
1158.265173,40,15529.952522
1233.684963,55,15530.830719
1361.673002,78,15531.975286
1141.097562,38,15532.600899
1230.452624,51,15533.369899
1231.553527,78,15534.5401
1154.935969,43,15535.209141
1322.614698,76,15536.344386
1309.511544,71,15537.368876
1053.347459,60,15538.272433
1261.640566,63,15539.272318
1217.44242,75,15540.425132
1268.59693,80,15541.551733
1266.848028,66,15542.588355
1194.199029,47,15543.287357
1335.325309,67,15544.292981
1226.655793,58,15545.152138
1225.162574,56,15546.032709
1278.328814,67,15546.989264
1286.688917,60,15547.896839
1129.931407,35,15548.413741
1248.707105,58,15549.275687
1141.41963,39,15549.889315
1239.294867,54,15550.679862
1216.219916,46,15551.347898
1187.203512,47,15552.017416
1288.363429,62,15552.967663
1183.795056,45,15553.592271
1275.514266,62,15554.519892
1249.931647,55,15555.274898
1194.934384,55,15584.786923
1294.021207,66,15588.719094
192.8846,69,15589.781649
1162.705893,39,15590.357624
1294.406371,63,15591.336201
1194.394969,57,15592.226799
1196.935513,46,15592.913361
1208.759767,50,15593.660667
1314.001208,70,15594.682315
1236.720113,53,15595.414835
1256.555968,62,15596.341469
1228.497381,65,15597.322006
1256.652042,57,15598.159697
1312.938301,75,15599.278275
1209.474772,59,15600.202133
1297.796386,72,15601.345748
1236.273937,49,15602.099578
1260.901532,59,15602.993256
1307.398462,68,15603.923761
1215.11468,47,15604.630313
1238.348782,55,15605.517859
1218.525856,50,15606.201858
1182.821304,45,15606.808573
1282.311322,67,15607.87613
1217.268171,62,15608.883353
1291.265389,64,15609.844076
1350.790396,75,15611.024712
1285.231804,65,15611.959375
1207.03598,49,15612.721866
1214.806806,57,15613.570469
1200.092812,45,15614.296468
1256.390069,62,15615.273074
1305.459714,62,15616.229838
1284.879814,61,15617.155386
163.373248,58,15618.071942
1290.978821,65,15619.059576
1170.103426,42,15622.706428
1252.032925,65,15623.690058
1221.816624,76,15624.838559
1321.592682,71,15625.914113
1183.150532,46,15626.56468
1297.137311,60,15627.488398
1229.691847,66,15628.503646
1134.177006,37,15629.098648
1297.796564,67,15630.093194
1273.471769,64,15631.141772
1307.707658,67,15632.077996
1244.685866,62,15633.012546
1145.583313,37,15633.567094
1187.566584,48,15634.325257
15.675062,39,15634.913811
1281.164656,64,15635.839364
1203.675738,53,15665.59375
1264.92834,56,15666.44631
1259.245236,58,15667.35631
1268.743412,55,15668.137619
1276.113775,60,15669.121513
1283.827559,63,15670.017068
